Title,Topic,Link
جوهر ٽائون ۾ ڌماڪي سان ڀريل ڪار پارڪ ڪندڙ جوابدار راولپنڊي مان گرفتار,پاڪستان,https://dailysobh.com/archives/69200
پاڪستان ۾ 250 ملڪي ۽ 43 عالمي چئنل آزاداڻي طور تي پنهنجو ڪم ڪري رهيا آهن: فواد چوڌري,پاڪستان,https://dailysobh.com/archives/69196
عالم سڳورا وراثت ۾ عورتن جي حقن، وڌندڙ آبادي ۽ صحت بابت آگاهي پيدا ڪرڻ ۾ ڪردار ادا ڪن: صدر,پاڪستان,https://dailysobh.com/archives/69193
پاڪستان سوئٽزرلينڊ کان وڌيڪ خوبصورت ملڪ آهي، سياحت سان ملڪ ۾ پئسا ايندا ۽ عوام کي روزگار ملندو: وزيراعظم عمران خان,پاڪستان,https://dailysobh.com/archives/69190
وزيراعظم عمران خان وادي ناران ۽ ڪاغان جي هڪ ڏينهن جي دوري تي پهتو,پاڪستان,https://dailysobh.com/archives/69187
اسپيڪر اسد قيصر پاران اسلام آباد جي اسپتالن جي عملي کي رسڪ الائونس نه ڏيڻ جي معاملي جو نوٽيس,پاڪستان,https://dailysobh.com/archives/69185
وزيراعظم چونڊ سڌارن تي مخالف ڌر سان هڪ ڀيرو ٻيهر رابطي جي هدايت ڪئي آهي: فواد چوڌري,پاڪستان,https://dailysobh.com/archives/69183
زراعت جي حوالي سان حڪومتي سطح تي پهريون ڀيرو واضح تبديلي آئي آهي: سيد فخر امام,پاڪستان,https://dailysobh.com/archives/69180
اسان کي آئين ۽ قانون جي بالادستي جو سبق ڏيندڙ پاڻ اعليٰ عدليه جي فيصلن کي نٿا مڃين: فرخ حبيب,پاڪستان,https://dailysobh.com/archives/69177
خواجه محمد آصف قومي اسيمبلي آيو ته مخالف ڌر پاران ڊيسڪون وڄائي سندس ڀرپور استقبال ڪيو ويو,پاڪستان,https://dailysobh.com/archives/69174
گذريل 24 ڪلاڪن دوران ڪورونا وائرس جي ڪري پنجاب کانپوءِ سنڌ ۾ سڀ کان وڌيڪ فوتگيون رڪارڊ,پاڪستان,https://dailysobh.com/archives/69169
سينيٽ چيئرمين صادق سنجراڻي سان نيب چيئرمين جسٽس (ر) جاويد اقبال جي ملاقات,پاڪستان,https://dailysobh.com/archives/69165
پاڪستان کجي پيدا ڪندڙ ملڪن جي لسٽ ۾ چوٿين نمبر تي اچي ويو,پاڪستان,https://dailysobh.com/archives/69162
آمدني واپار تي مال برداري ۽ انشورنس جي خرچن ۾ 23.18 سيڪڙو جو اضافو,پاڪستان,https://dailysobh.com/archives/69153
اپوزيشن ۽ حڪومت کي ملڪ جي عوام لاءِ ڪم ڪرڻ گهرجي: خورشيد شاهه,پاڪستان,https://dailysobh.com/archives/69149
سي پيڪ تحت گوادر ۾ قائم ڪيل صنعتن سان ملڪي روانگي واپار جي حجم ۾ اضافو ٿيندو: سي پيڪ اٿارٽي,پاڪستان,https://dailysobh.com/archives/69142
دبئي ۾ ڪم ڪندڙ پاڪستاني پورهيتن جي موڪليل ناڻي ۾ 7.5 سيڪڙو اضافو,پاڪستان,https://dailysobh.com/archives/69136
اوورسيز پاڪستانين کي ووٽ جو حق ڏيڻ جو واعدو پورو ڪنداسين: گورنر پنجاب,پاڪستان,https://dailysobh.com/archives/69134
مالي سال 22-2021ع جي بجيٽ ۾ تعليم جي بجيٽ ۾ 262.8 ارب روپين جو اضافو ڪيو ويو آهي: سعيد غني,پاڪستان,https://dailysobh.com/archives/69132
نواز ليگ اڳواڻ ۽ پنجاب اسيمبلي ۾ اپوزيشن اڳواڻ حمزه شهباز ضمانت تي آزاد,پاڪستان,https://dailysobh.com/archives/69128
ڪيتري ئي عرصي کان گم اي اين پي اڳواڻ اسد خان اچڪزئي جو لاش هٿ,پاڪستان,https://dailysobh.com/archives/69115
حمزا شهباز پنهنجي چاچي کي پاڪستان موٽڻ جو چئي : شبلي فراز,پاڪستان,https://dailysobh.com/archives/69112
سنڌ اسيمبلي ۾ مخالف ڌر جي اڳواڻ حليم عادل شيخ جي آزادي جو فيصلو ملتوي,پاڪستان,https://dailysobh.com/archives/69110
وزيراعظم حيدرآباد اچي پيڪيج جو اعلان ڪندو: اسد عمر,پاڪستان,https://dailysobh.com/archives/69107
سينيٽ ۾ سيٽ ايڊجسٽمينٽ لاءِ پ پ جو ايم ڪيو ايم سان رابطو، وفد آفيس پهچي ويو,پاڪستان,https://dailysobh.com/archives/69103
سينيٽ چونڊن کانپوءِ لانگ مارچ جي تياري ڪنداسين، پر ٿي سگهي ٿو ضرورت نه پئي:مريم نواز,پاڪستان,https://dailysobh.com/archives/69101
وفاقي حڪومت سنڌ پوليس جا 4 ڊي آءِ جيز صوبي بدر ڪري ڇڏيا، صوبائي حڪومت جو فيصلي تي احتجاج,پاڪستان,https://dailysobh.com/archives/69099
سينيٽ چونڊن ۾ حڪومت کي ٽف ٽائم ڏئي رهيا آهيون، پي ٽي آءِ جا ايم اين ايز، ايم پي ايز ۽ اتحادي اسان سان رابطن ۾ آهن:بلاول ڀٽو زرداري,پاڪستان,https://dailysobh.com/archives/69095
لئي ايڪسپريس وي منصوبي جو تعميراتي ڪم هلندڙ سال شروع ٿيندو: وفاقي گهرو وزير شيخ,پاڪستان,https://dailysobh.com/archives/69091
صدر پاران بئنڪنگ محتسب کي قانون موجب بئنڪ اڪائونٽ هولڊر جي شڪايت حل ڪرڻ جو حڪم,پاڪستان,https://dailysobh.com/archives/69089
سڀني اختيارن جو ڏکڻ پنجاب سيڪريٽريٽ منتقل ٿيڻ ضروري آهي: شاهه محمود قريشي,پاڪستان,https://dailysobh.com/archives/69087
مني لانڊرنگ ريفرنس: شهباز شريف ۽ سندس خاندان جا اثاثا منجمند ڪرڻ خلاف درخواست جي ٻڌڻي اڄ احتساب عدالت ۾ ٿيندي,پاڪستان,https://dailysobh.com/archives/69084
روشن ڊيجيٽل اڪائونٽ وڌيڪ سنگل ميل عبور ڪري ورتا آهن: وزيراعظم عمران خان,پاڪستان,https://dailysobh.com/archives/69079
چوڌري پرويز الاهي جي اڳوڻي صدر آصف علي زرداري سان ملاقات، سياسي صورتحال تي خيالن جي ڏي وٺ,پاڪستان,https://dailysobh.com/archives/69072
وزيراعظم جي اڳواڻيءَ ۾ عورتون پنهنجو پاڻ کي اڳ کان وڌيڪ محفوظ سمجهي رهيون آهيون: زرتاج گل,پاڪستان,https://dailysobh.com/archives/69069
حبيب الرحمان خان سڄي زندگي دين لاءِ عملي جدوجهد ڪئي: سراج الحق,پاڪستان,https://dailysobh.com/archives/69067
مشهور پاڪستاني اداڪارا عائزا خان جا سمنڊ ڪناري فيملي سان گڏ سير سپاٽا,پاڪستان,https://dailysobh.com/archives/69046
مشهور ٽڪ ٽاڪر حريم شاهه جي مڱڻي جو خبرون سوشل ميڊيا تي وائرل,پاڪستان,https://dailysobh.com/archives/69042
بني گالا جي نوجوانن لاءِ ڪرڪيٽ گرائونڊ تيار ڪرايون پيا: وزيراعظم,پاڪستان,https://dailysobh.com/archives/69039
خواب آهي ته پاڪستان طرفان ايڪشن ۾ نظر اچان: ڏاهاڻي,پاڪستان,https://dailysobh.com/archives/69035
ڪنهن جو پيءُ به پاڪستان جي ايٽمي اثاثن کي ختم نٿو ڪري سگهي: شازيه مري,پاڪستان,https://dailysobh.com/archives/69032
ڪٺ پتلي وزيراعظم جي ڊڪٽيشن تي نه هلنداسين: بلاول ڀٽو زرداري,پاڪستان,https://dailysobh.com/archives/69028
روشن ڊيجيٽل اڪائونٽ ۾ سرمائيڪاري جي ماليت ڏيڍ ارب ڊالرن کان مٿي ٿي وئي : وزيراعظم,پاڪستان,https://dailysobh.com/archives/69025
قومي اسيمبلي  اسپيڪر اسد قيصر خورشيد شاهه ۽ علي وزير جا پروڊڪشن آرڊر جاري ڪري ڇڏيا,پاڪستان,https://dailysobh.com/archives/69022
شاهنواز ڏاهاڻي رڳو پاڪستانين جي نه پر لاڙڪاڻو واسين جو به فخر ۾ ڳاٽ اوچو ڪيو: بلاول ڀٽو,پاڪستان,https://dailysobh.com/archives/69019
سنڌ سميت سڄي ملڪ ۾ گئس بحران ختم نه ٿيو، اڱاري کانپوءِ سپلاءِ وڌيڪ گهٽجڻ جو خدشو,پاڪستان,https://dailysobh.com/archives/69015
فون تي 5 منٽن کان  وڌيڪ ڳالهائڻ تي 75 پئسا ٽئڪس لڳائڻ جو اعلان,پاڪستان,https://dailysobh.com/archives/68996
ڪراچي جي صنعتن کي گئس فراهمي روڪي عمران خان ملڪي معيشت کي هڪ ٻيو ڌڪ رسايو: بلاول  ڀٽو,پاڪستان,https://dailysobh.com/archives/68992
جيڪڏهن ايس او پيز تي عمل نه ڪيو ويو  ته ڪورونا جي چوٿين لهر جولاءِ ۾ اچي سگهي ٿي: اسد عمر,پاڪستان,https://dailysobh.com/archives/68986
جوهر ٽائون ڌماڪي کانپوءِ پنجاب جي مختلف شهرن ۾ سرچ آپريشن، 10 کان  وڌيڪ شڪي گرفتار,پاڪستان,https://dailysobh.com/archives/68981
پيپلز پارٽي جي اڳواڻ خورشيد شاهه کي بجيٽ ۾موقف ڏيڻ جو حق ڏنو وڃي: هاءِ ڪورٽ,پاڪستان,https://dailysobh.com/archives/68978
ڪشمير ۾ ايندڙ وزيراعظم پيپلز پارٽي جو جيالو هوندو: بلاول ڀٽو زرداري,پاڪستان,https://dailysobh.com/archives/68975
عمران خان چيو هو ته چهرا نه نظام بدلائيندس پر عمران خان نظام جو ٻيڙو ٻوڙي ڇڏيو: مريم اورنگزيب,پاڪستان,https://dailysobh.com/archives/68966
ملڪ ۾ هڪ ئي وقت گيس، بجلي ۽ پاڻي جو بحران، وزيراعظم پاران بحران کي منهن ڏيڻ لاءِ اجلاس طلب,پاڪستان,https://dailysobh.com/archives/68963
جيڪڏهن کنڊ کڻي وڃڻ جو الزام ثابت ٿي وڃي ته ميمبرشپ تان استعيفيٰ ڏيندس: مرتضيٰ جاويد عباسي,پاڪستان,https://dailysobh.com/archives/68951
صدارتي نظام ۽ ارڙهين ترميم جي خاتمي واري ڳالهه رڳو افواهه آهي:بابر اعواڻ,پاڪستان,https://dailysobh.com/archives/68945
حڪومت يونيورسل هيلٿ ڪوريج کي يقيني بڻائڻ لاءِ مؤثر قدم کڻي رهي آهي: ڊاڪٽر فيصل سلطان,پاڪستان,https://dailysobh.com/archives/68942
(نيب) سکر جي عملدارن ڪرپشن ڪيس ۾ گھربل 03 ڄڻن کي گرفتار ڪري ورتو,پاڪستان,https://dailysobh.com/archives/68938
اسلام آباد ۾ گذريل 10 ڏينهن دوران روزانو 10 کان گهٽ ڪيس رپورٽ ٿيا آهن: ڊپٽي ڪمشنر اسلام آباد,پاڪستان,https://dailysobh.com/archives/68935
پي آءِ اي جو خاص جهاز ڪورونا ويڪسين جون 20 لک خوراڪون کڻي اسلام آباد پهچي ويو,پاڪستان,https://dailysobh.com/archives/68932
پي ايس ايل جو فائنل اڄ ملتان سلطانز ۽ پشاور زلمي وچ ۾ کيڏيو ويندو,پاڪستان,https://dailysobh.com/archives/68929
وفاقي گهرو وزير شيخ رشيد احمد جوهر ٽائون ڌماڪي جي رپورٽ طلب ڪري ورتي,پاڪستان,https://dailysobh.com/archives/68918
لاهور جي علائقي جوهر ٽائون ۾ ڌماڪو،  10 ڄڻا زخمي، اسپتال منتقل,پاڪستان,https://dailysobh.com/archives/68915
ايف اي ٽي ايف جي حوالي سان پاڪستان فني گهرجون پوريون ڪري چڪو آهي: شاهه محمود قريشي,پاڪستان,https://dailysobh.com/archives/68911
مداح نئين ڊرامه سيريل عشق هي جي ڪهاڻي ڪڏهن نٿا وساري سگهن: دانش تيمور,پاڪستان,https://dailysobh.com/archives/68905
جيڪڏهن ايل اين جي جا منصوبا مهانگا لڳا آهن ته اسان جي خلاف ڪيس داخل ڪرايو وڃي: شاهد خاقان,پاڪستان,https://dailysobh.com/archives/68901
فوڊ انفليشن جي ڪري مهانگائي وڌي آهي: سيد غلام مصطفيٰ شاهه,پاڪستان,https://dailysobh.com/archives/68897
بجيٽ ۾ صنعتي، ڪاروباري، زرعي شعبن سميت عام ماڻهو لاءِ مراعتن جو اعلان ڪيو ويو آهي: ملڪ عامر ڊوگر,پاڪستان,https://dailysobh.com/archives/68894
قوم معاشي خودمختياري ۽ پاڻ ڀاڙڻ کانسواءِ آزاد نٿي رهي سگهي: خواجه سعد رفيق,پاڪستان,https://dailysobh.com/archives/68890
عثمان ڪاڪڙ جو موت طبعي قرار،تشدد جا نشان نه هئا:رپورٽ,پاڪستان,https://dailysobh.com/archives/68870
سائنو فارم ۽ سائنو ويڪ جي ٻئي ڊوز ۾6 هفتن جو وقت ڏيڻ جي هدايت,پاڪستان,https://dailysobh.com/archives/68868
لبرل طبقو ماحول کي آلوده نه ڪري، اسان کي پنهنجي ثقافت تي فخر هجڻ گهرجي: زرتاج گل,پاڪستان,https://dailysobh.com/archives/68864
قومي اسيمبلي جي اجلاس دوران حڪومتي ميمبر پاڻ ۾ اٽڪي پيا,پاڪستان,https://dailysobh.com/archives/68860
وفاقي حڪومت پنجاب وانگر سنڌ کي به وڏا منصوبا ڏي، گورنر بدران پاڻ مون سان سڌو ڳالهائي: مراد شاهه,پاڪستان,https://dailysobh.com/archives/68856
ڌمڪين سان ڊيڄارڻ عمران خان جي ڀل آهي، کيس آڻيندڙ پڇتائين پيا، عام چونڊن ۾ سرپرائز ڏينداسين: آصف علي زرداري,پاڪستان,https://dailysobh.com/archives/68850
آمريڪي ٽي وي وزيراعظم جي انٽرويو جو ڀارت بابت حصو سنسر ڪري ڇڏيو,پاڪستان,https://dailysobh.com/archives/68845
وزيراعظم عورتن بابت ڏنل بيان تي معافي وٺي: پيپلز پارٽي اڳواڻ نيئر بخاري,پاڪستان,https://dailysobh.com/archives/68840
شهباز شريف ايف آءِ اي وٽ پيش،  ملازمن جي کاتن ۾ 25  ارب روپين جي منتقلين بابت پڇاڻو,پاڪستان,https://dailysobh.com/archives/68838
ٻارن سان بدفعلي ڪندڙن کي عبرت جو نشانو بڻايو وڃي: حريم شاهه,پاڪستان,https://dailysobh.com/archives/68834
اڳوڻو اسپيڊ اسٽار شعيب اختر موٽر وي پوليس جو سفير بڻجي ويو,پاڪستان,https://dailysobh.com/archives/68831
شهباز شريف پنهنجي شگر ملز ملازمن وسيلي 25 ارب جي مني لانڊرنگ ڪئي: فرخ حبيب,پاڪستان,https://dailysobh.com/archives/68826
ماضي ۾ عوامي ڀلائي جي پلاٽن کي رهائشي ۽ واپاري مقصدن لاءِ استعمال ڪيو ويندو رهيو آهي: صدر,پاڪستان,https://dailysobh.com/archives/68823
اسپيڪر پاران پيپلزپارٽي جي اسيمبلي ميمبر سيد مصطفيٰ محمود جي بجيٽ تقرير جي ساراهه,پاڪستان,https://dailysobh.com/archives/68819
شهناز انصاري قتل ڪيس ۾ نامزد ملزم جي ضمانت واري درخواست تي ٻُڌڻي 21 جولاءِ تائين ملتوي,پاڪستان,https://dailysobh.com/archives/68802
لياري ۾ جيالن جو جلسو مخالفن جون اکيون کولڻ لاءِ ڪافي آهي: اڳوڻو وڏو وزير سيد قائم علي شاهه,پاڪستان,https://dailysobh.com/archives/68798
حڪومت طرفان ڪورونا وبا کي منهن ڏيڻ ۽ غلط معلومات روڪڻ لاءِ فيس بڪ سان شراڪتداري,پاڪستان,https://dailysobh.com/archives/68793
پشاور جي علائقي چمڪني ۾ هٿياربندن جي گهر ۾ داخل ٿي فائرنگ، 7 گهر ڀاتي قتل,پاڪستان,https://dailysobh.com/archives/68779
پنجاب ۾ ڪورونا وائرس جا 76 نوان ڪيس ظاهر، ڪل انگ 345141 ٿي ويو,پاڪستان,https://dailysobh.com/archives/68776
آئون چاپلوس نه حڪومت جو خيرخواه آهيان: ميجر (ر) طاهر صادق,پاڪستان,https://dailysobh.com/archives/68770
بجيٽ تجويزن لاءِ پري بجيٽ سيشن ضرور هجڻ گهرجي: شازيه مري,پاڪستان,https://dailysobh.com/archives/68767
مسلم ليگ (ن) جي وڏن مني لانڊرنگ جي ذريعي ٻاهرين ملڪ جائيدادون ٺاهيون آهن: علي نواز اعواڻ,پاڪستان,https://dailysobh.com/archives/68763
ملڪ جي معاشي مسئلن جو بنيادي تعلق ڪنهن به پارٽي سان نه پر رياست جي نظام سان آهي: احسن اقبال,پاڪستان,https://dailysobh.com/archives/68760
آمريڪا کي اڏا ڏينداسين ته دهشتگرد پاڪستان کي نشانو ڪندا: وزيراعظم عمران خان,پاڪستان,https://dailysobh.com/archives/68758
وزيراعظم عمران خان سان خيبرپختونخوا جي وڏي وزير محمود خان جي ملاقات,پاڪستان,https://dailysobh.com/archives/68754
ڪورونا وبا ملڪ ۾ وڌيڪ 27 مريضن کان حياتيون کسي ورتيون,پاڪستان,https://dailysobh.com/archives/68751
سنڌ کي اين ايف سي ايوارڊ  نه ڏئي ظلم ڪيو پيو وڃي، الطاف واري سياست واپس آڻڻ نه ڏينداسين: پاڪستان پيپلز پارٽي چيئرمين بلاول ڀٽو,پاڪستان,https://dailysobh.com/archives/68747
آمريڪا کي افغانستان مسئلي جو سياسي حل ڪڍڻو پوندو، ڪشمير معاملو حل ٿئي ته ائٽمي هٿيارن جي ضرورت نه رهندي: وزيراعظم عمران خان,پاڪستان,https://dailysobh.com/archives/68745
ايندڙ هفتي ڪورونا ويڪسين جون 30 لک خوراڪون پاڪستان اينديون: ڊاڪٽر نوشين حامد,پاڪستان,https://dailysobh.com/archives/68726
بجيٽ سيشن کانپوءِ افغانستان مان آمريڪي فوجين جي نڪرڻ پارليامينٽ کي بريفنگ ڏني ويندي: اسد قيصر,پاڪستان,https://dailysobh.com/archives/68722
مقامي عدالت مفتي عزيز الرحمان کي 4 ڏينهن جي جسماني ريمانڊ تي پوليس حوالي ڪري ڇڏيو,پاڪستان,https://dailysobh.com/archives/68718
نادرا چيئرمين طارق ملڪ جي 20 هزار ڊالر پگهار جي سمري جي خبر بي بنياد آهي: ترجمان نادرا,پاڪستان,https://dailysobh.com/archives/68712
گهرو وزارت محمد طارق ملڪ کي چيئرمين نادرا مقرر ڪرڻ جو نوٽيفڪيشن جاري ڪري ڇڏيو,پاڪستان,https://dailysobh.com/archives/68709
پنجاب ۾ ڪورونا وائرس جا 95 نوان ڪيس ظاهر،ڪل انگ 345065 ٿي ويو,پاڪستان,https://dailysobh.com/archives/68705
شوگر ملز اسڪينڊل: شهباز شريف ۽ حمزه شهباز جي ضمانت جي درخواست منظور,پاڪستان,https://dailysobh.com/archives/68702
عمران خان ووٽ بئنڪ ۽ اليڪشن جو نه پر ايندڙ نسلن جو سوچيندو آهي: زرتاج گل,پاڪستان,https://dailysobh.com/archives/68696
قومي اسيمبلي جي اسپيڪر ۽ ڊپٽي اسپيڪر سينيٽر عثمان ڪاڪڙ جي لاڏاڻي تي ڏک جو اظهار,پاڪستان,https://dailysobh.com/archives/68694
اسان کي ايندڙ عام چونڊن کي صاف ۽ شفاف بڻائڻ لاءِ پنهنجو ڪردار ادا ڪرڻ گهرجي: راجا پرويز اشرف,پاڪستان,https://dailysobh.com/archives/68686
ڪورونا وبا ملڪ ۾ وڌيڪ 30 مريضن کان حياتيون کسي ورتيون، 907 نوان ڪيس رپورٽ,پاڪستان,https://dailysobh.com/archives/68684
آءِ ايم ايف پروگرام معطل ناهي ٿيو،ورلڊ بئنڪ به قرض ناهي روڪيو:ناڻي واري وزارت,پاڪستان,https://dailysobh.com/archives/68651
آصف زرداري جمهوريت جي بحالي لاءِ وڏيون قربانيون ڏنيون:بلاول ڀٽو,پاڪستان,https://dailysobh.com/archives/68646
بيوقوفن کي اهو پتو ناهي ته هر سال فنڊن  جي آڊٽ ٿيندي آهي: مرتضيٰ وهاب,پاڪستان,https://dailysobh.com/archives/68639
وفاق ٻيهر آرٽيڪل 140جو مطالبو ڪري ڇڏيو،سنڌ ۾ايندڙ حڪومت پي ٽي آءِ جي هوندي:فواد چوڌري,پاڪستان,https://dailysobh.com/archives/68635
فواد چوڌري سنڌ تي حڪومت جا خواب نه ڏسي، پئسا ڪنهن جا ذاتي ناهن،سنڌ جا حق ڦٻائڻ لاءِ معاملي جو رخ مٽايو پيو وڃي:سنڌ سرڪار,پاڪستان,https://dailysobh.com/archives/68628
حڪومت جا چونڊن بابت ٺاهيل قانون قبول ناهن: جماعت اسلامي جي امير سراج الحق,پاڪستان,https://dailysobh.com/archives/68625
سنڌ ۽ پنجاب ۾ ويڪسين جي کوٽ سبب ويڪسينيشن سينٽر بند ڪيا ويا,پاڪستان,https://dailysobh.com/archives/68613
حڪومت کي برقرار رهڻ جو ڪو جواز ناهي رهيو: مولانا فضل الرحمان,پاڪستان,https://dailysobh.com/archives/68607
شهباز شريف پاران شگر اسڪينڊل ڪيس ۾ پيش ٿيڻ جو فيصلو,پاڪستان,https://dailysobh.com/archives/68605
شهباز شريف پاران ڪورونا ويڪسين ختم ٿيڻ تي ڳڻتي جو اظهار,پاڪستان,https://dailysobh.com/archives/68603
فردوس عاشق اعواڻ خلاف قادر مندوخيل ٿاڻي ۾ درخواست ڏئي ڇڏي,پاڪستان,https://dailysobh.com/archives/68600
اٽي ۽ کنڊ اسڪينڊل ۾ وفاق پرستن کيسا ڀريا، ويڪسين تي به پئسا ٺاهيا پيا وڃن:شهباز شريف,پاڪستان,https://dailysobh.com/archives/68593
ڀارت ڪلڀوشن بابت عالمي عدالت جي فيصلي کي غلط بيان ڪري رهيو آهي:پاڪستان,پاڪستان,https://dailysobh.com/archives/68590
اسامه بن لادن بابت عمران خان جي بيان کي غلط پيش ڪيو ويو، افغانستان جي سمورن ڌڙن سان گڏجي ڪم ڪرڻ چاهيون ٿا: پرڏيهي وزير شاهه محمود,پاڪستان,https://dailysobh.com/archives/68587
مهانگائي غريبن جو جيئڻ جنجال ڪري ڇڏيو،هڪ هفتي ۾ اٽي جو ٿيلهو 27 رپيا مهانگو,پاڪستان,https://dailysobh.com/archives/68582
منهنجي اداڪاري کي مداح تمام گهڻو پسند ڪري رهيا آهن: حبا بخاري,پاڪستان,https://dailysobh.com/archives/68579
مداحن ڪبري خان ۽ اداڪار گوهر رشيد کي شادي جو مشورو ڏئي ڇڏيو,پاڪستان,https://dailysobh.com/archives/68575
آصف زرداري ذهين سياستدان آهي، هر ڪنهن کي گڏ کڻي هلڻ جو فن اٿس: اداڪار شهريار منور,پاڪستان,https://dailysobh.com/archives/68571
بين اسٽوڪس جيان ڪامياب آل رائونڊر بڻجڻ چاهيان ٿو: محمد وسيم جونيئر,پاڪستان,https://dailysobh.com/archives/68563
سينيٽ چيئرمين صادق سنجراڻي ڪراچي جو دورو مڪمل ڪري اسلام آباد پهچي ويو,پاڪستان,https://dailysobh.com/archives/68548
اسان جي پاڻي تحفظ جي پاليسين جا بهترين ثمر سامهون اچي رهيا آهن: وزيراعظم عمران خان,پاڪستان,https://dailysobh.com/archives/68543
پاڪ چين دوستي تحت سائنوويڪ جون وڌيڪ 1.5 ملين خوراڪون اسلام آباد پهچي ويون,پاڪستان,https://dailysobh.com/archives/68532
چلي فارم جو پائلٽ پراجيڪٽ مڪمل ڪيو ويو آهي: عاصم سليم باجوه,پاڪستان,https://dailysobh.com/archives/68529
غير قانوني اثاثن واري ڪيس ۾ خواجه آصف جي ضمانت واري درخواست تي ٻڌڻي (اڄ) ٿيندي,پاڪستان,https://dailysobh.com/archives/68524
ڪورونا ويڪسين جون 15 لک خوراڪون اڄ پاڪستان پهچي وينديون: اسد عمر,پاڪستان,https://dailysobh.com/archives/68521
اڪشي ڪمار سان فلم ۾ ڪم جي آڇ ٿي هئي: مايا علي,پاڪستان,https://dailysobh.com/archives/68500
وڌيڪ فيس سان هڪ ڏينهن ۾به پاسپورٽ ملي سگهي ٿو:شيخ رشيد,پاڪستان,https://dailysobh.com/archives/68496
قومي اسيمبلي ميمبرن پاران بلوچستان اسيمبلي ۾هنگامي جي مذمت,پاڪستان,https://dailysobh.com/archives/68494
سرڪاري آفيسرن جي ڊيپوٽيشن جو مدو 3 سال هوندو: لاهور هاءِ ڪورٽ,پاڪستان,https://dailysobh.com/archives/68492
مخالف ڌر جو چونڊ سڌارن بابت آل پارٽيز ڪانفرنس گهرائڻ جو فيصلو,پاڪستان,https://dailysobh.com/archives/68486
حڪومت اليڪشن ڪميشن جا اختيار پاڻ وٽ رکيا آهن:احسن اقبال,پاڪستان,https://dailysobh.com/archives/68483
قومپرستن کي عوام چونڊن ۾ رد ڪري چڪو آهي،هي ڊگهي وقت کان بيروزگار هئا:مرتضيٰ وهاب,پاڪستان,https://dailysobh.com/archives/68477
نواز شريف کي جيل ۾ رکڻ نٿا چاهيون،پئسا واپس ڪري،پوءِ جتي مرضي هليو وڃي:فواد چوڌري,پاڪستان,https://dailysobh.com/archives/68472
اليڪشن ڪميشن آف پاڪستان چونڊ سڌارن واري ترميمي بل تي اعتراض ڪري ڇڏيا، 13 شقون آئين جي ابتڙ قرار,پاڪستان,https://dailysobh.com/archives/68463
ڪراچي ڪنگز ڪوئيٽا گليڊيئيٽرز کي 14 رنسن تان شڪست ڏئي ڇڏي,پاڪستان,https://dailysobh.com/archives/68459
شاهنواز ڏاهاڻي پي ايس ايل 6 ۾ سڀ کان وڌيڪ وڪيٽون وٺندڙ بالر بڻجي ويو,پاڪستان,https://dailysobh.com/archives/68457
پاڪستان گوئيٽرس جي گهڻ رخي ڪوشش جي حمايت جاري رکندو: پرڏيهي وزير,پاڪستان,https://dailysobh.com/archives/68452
قومي اسيمبلي ۾ امجد علي خان ۽ علي محمد خان قومي اسيمبلي جي عملي جا ٿورا مڃيا,پاڪستان,https://dailysobh.com/archives/68448
ڪورونا وائرس سبب وڌيڪ 13 مريض فوت،  565 نوان ڪيس رپورٽ,پاڪستان,https://dailysobh.com/archives/68444
چونڊ سڌارن لاءِ سمورين پارٽين کي گڏجي ويهڻو پوندو نه ته ٽرمپ ۽ بائڊن جهڙو حال ٿيندو: شيخ رشيد,پاڪستان,https://dailysobh.com/archives/68438
راڻا ثناءُ الله خلاف منشيات برآمدگي ڪيس ۾ فرد جرم جي ڪارروائي هڪ ڀيرو ٻيهر ملتوي,پاڪستان,https://dailysobh.com/archives/68425
صاف پاڻي ڪرپشن ريفرنس: شهباز شريف جي ڌيءَ ۽ ناٺي جي گرفتاري جي تعميل جو حڪم,پاڪستان,https://dailysobh.com/archives/68421
پي ٽي آءِ جي حڪومت ۾ سياحت کي فروغ مليو: فواد چوڌري,پاڪستان,https://dailysobh.com/archives/68412
نرسنگ جي شعبي کي عالمي معيار موجب بڻائڻ جي ضرورت آهي: صدر,پاڪستان,https://dailysobh.com/archives/68408
وزيراعظم پاران ايران جي صدارتي چونڊن ۾ سيد ابراهيم رئيسي کي تاريخي ڪاميابي تي مبارڪون,پاڪستان,https://dailysobh.com/archives/68406
پاڪستان آمريڪا کي پنهنجي سرزمين استعمال ڪرڻ جي هرگز اجازت نه ڏيندو: وزيراعظم عمران خان,پاڪستان,https://dailysobh.com/archives/68403
ڪراچي ۾ زمينن تي قبضي خلاف ڪميشن قائم ڪئي وڃي:  خالد مقبول صديقي,پاڪستان,https://dailysobh.com/archives/68365
مخالف تنقيد ڪن ٿا ته حڪومتي موقف به ٻڌن: حماد اظهر,پاڪستان,https://dailysobh.com/archives/68359
عمران خان جي اها ڪاميابي آهي ته هڪ سال دوران گڏهن جي تعداد ۾ هڪ لک واڌ ٿي آهي: بلاول ڀٽو,پاڪستان,https://dailysobh.com/archives/68356
ڪي پي ڪي جي 11 کرب کان وڌيڪ بجيٽ پيش، پگهارن ۽ پينشن ۾ 10 سيڪڙو واڌ,پاڪستان,https://dailysobh.com/archives/68353
